model,dataset,source,frame,status,gt_cx,gt_cy,gt_w_px,gt_h_px,sqrt_area_px,clutter,conf,iop
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01035_jpg.rf.2eb02f85057fe3ceff9b0ed2cdcf30e9.jpg,TP,0.459,0.2637,63.0,37.5,48.61,1507.1,0.9101,0.901
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01041_jpg.rf.81edfc22037a91402d3308d32c49257e.jpg,TP,0.5518,0.207,47.0,35.5,40.85,959.8,0.9131,0.943
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01052_jpg.rf.a67b60401f12a5eabb0d06bcbe2e0ad0.jpg,FN,0.2686,0.3477,77.5,85.5,81.4,1294.0,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01056_jpg.rf.5ff0403927a9a3c91ffb3e661faf0b78.jpg,TP,0.3008,0.4258,71.0,53.5,61.63,104.0,0.2712,0.991
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01056_jpg.rf.5ff0403927a9a3c91ffb3e661faf0b78.jpg,FN,0.4951,0.5322,83.0,69.0,75.68,100.2,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01056_jpg.rf.5ff0403927a9a3c91ffb3e661faf0b78.jpg,FP,0.2053,0.5698,46.4,23.6,33.12,83.2,0.4187,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01062_jpg.rf.d72eec7cfd07453e5e7a2428074259a0.jpg,FN,0.502,0.2119,95.5,63.5,77.87,61.8,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01066_jpg.rf.a571af50c6806ad583aadc90319af76e.jpg,TP,0.627,0.4297,43.0,29.0,35.31,273.2,0.8853,0.972
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01074_jpg.rf.b60aef771d63054aef6657576123d4e1.jpg,TP,0.5928,0.6143,7.5,10.0,8.66,1932.7,0.6671,0.578
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01079_jpg.rf.24ce5b2bad390cad3efe9a6de0690a66.jpg,FN,0.6055,0.2363,161.5,77.0,111.51,341.0,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01085_jpg.rf.244d6b07149b5a2d561fe18e4e6a8637.jpg,TP,0.6924,0.4756,51.0,42.0,46.28,668.3,0.9016,0.997
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01085_jpg.rf.244d6b07149b5a2d561fe18e4e6a8637.jpg,TP,0.4717,0.3613,44.5,35.5,39.75,1077.8,0.885,0.973
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01085_jpg.rf.244d6b07149b5a2d561fe18e4e6a8637.jpg,FN,0.291,0.4648,72.0,62.0,66.81,802.0,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01093_jpg.rf.388deb5f278d24984e0872a4a8d0dbe5.jpg,TP,0.3174,0.6865,35.0,29.0,31.86,1402.8,0.8247,0.993
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01102_jpg.rf.05a61ffe957f65cb0437cd8648af588d.jpg,FN,0.667,0.415,187.5,244.0,213.89,387.7,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01112_jpg.rf.095b2f4d767208813b8b7145763f16b6.jpg,TP,0.6211,0.4941,17.0,10.5,13.36,2669.4,0.7362,0.97
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01116_jpg.rf.127669ec2e3b778eaa1116f64d142d3a.jpg,TP,0.5605,0.2051,9.0,9.5,9.25,548.7,0.7693,0.764
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01121_jpg.rf.51045daa0c062b3a5333145dfdfb04d7.jpg,TP,0.3867,0.4668,55.5,45.5,50.25,711.2,0.4962,0.726
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01131_jpg.rf.18c9f949154a8f59974a086879f81afb.jpg,TP,0.4688,0.4512,34.0,40.0,36.88,2423.7,0.9124,0.976
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01138_jpg.rf.fc2babf65745be59ff233f87ad80594f.jpg,TP,0.4893,0.4307,196.0,239.0,216.43,82.2,0.3807,1.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01138_jpg.rf.fc2babf65745be59ff233f87ad80594f.jpg,FP,0.0691,0.3335,13.5,14.8,14.17,221.0,0.6073,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01142_jpg.rf.8f1f25bbb70c6b7c3da8a563bb22008c.jpg,TP,0.1406,0.5928,25.5,16.5,20.51,1040.4,0.8625,0.746
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01142_jpg.rf.8f1f25bbb70c6b7c3da8a563bb22008c.jpg,FP,0.2065,0.2971,18.8,17.6,18.15,19.3,0.4725,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01149_jpg.rf.6647edecf87152c89e7b9dd4819ff995.jpg,FN,0.5234,0.4824,63.5,103.0,80.87,957.9,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01154_jpg.rf.5cdc8904e802e31132802852dce04e16.jpg,FN,0.5186,0.1436,263.0,99.0,161.36,1972.3,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01160_jpg.rf.1d1294fb9d5a8a232ff1f7b248d85937.jpg,FN,0.5176,0.2949,177.0,272.5,219.62,1323.7,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01167_jpg.rf.44a1c0b361bb85a610a6e5ad056722b9.jpg,TP,0.3779,0.6133,16.0,19.0,17.44,596.1,0.8123,0.944
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01167_jpg.rf.44a1c0b361bb85a610a6e5ad056722b9.jpg,FP,0.2838,0.1491,7.4,8.6,7.97,349.3,0.751,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01167_jpg.rf.44a1c0b361bb85a610a6e5ad056722b9.jpg,FP,0.3772,0.614,16.4,19.7,17.99,549.1,0.6495,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01173_jpg.rf.3aedbc8b54861f190e33dc831ef7be6b.jpg,FN,0.8213,0.4258,96.0,104.5,100.16,165.8,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01182_jpg.rf.925c8d5776e5ef3620af0c483a3646fb.jpg,FN,0.6553,0.4141,87.0,79.5,83.17,113.9,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01190_jpg.rf.b1d775a67bc89ed26b4ee815ec3c61e3.jpg,TP,0.2227,0.1289,37.5,41.0,39.21,342.5,0.9221,0.964
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01195_jpg.rf.1bedead88a73a5d3e1f9bb02697b7f10.jpg,TP,0.5361,0.5254,7.0,7.5,7.25,491.7,0.8262,0.902
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01200_jpg.rf.07378d62ece6554f1302b5876a2a8594.jpg,TP,0.7168,0.1211,21.0,23.5,22.21,655.1,0.8951,0.985
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01205_jpg.rf.7809382f63a47cef4e2c664b4f26d58b.jpg,TP,0.5244,0.3916,20.5,37.0,27.54,572.0,0.8894,0.924
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01213_jpg.rf.255339ce57ebe34d4e8eb887d5595315.jpg,FN,0.3555,0.4766,79.0,84.0,81.46,277.5,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01219_jpg.rf.670684ef0881011b2057d95a59538c35.jpg,FN,0.7305,0.4736,196.0,256.0,224.0,228.7,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01219_jpg.rf.670684ef0881011b2057d95a59538c35.jpg,FP,0.018,0.7072,18.3,39.2,26.79,782.0,0.8276,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01225_jpg.rf.90c58dd34c30e56f0a58cb760c091367.jpg,TP,0.4414,0.292,31.0,18.5,23.95,1610.6,0.8017,0.82
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01231_jpg.rf.c085407db71a548fbf1ff038a59bb0fc.jpg,FN,0.4932,0.4941,93.0,71.0,81.26,593.9,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01239_jpg.rf.f3eccbd75c1e4ffbd3331016da15a63e.jpg,TP,0.3818,0.252,16.0,19.0,17.44,756.3,0.5973,0.957
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01239_jpg.rf.f3eccbd75c1e4ffbd3331016da15a63e.jpg,FP,0.3822,0.2508,16.4,19.1,17.73,734.4,0.4299,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01247_jpg.rf.7fa8bfe191efc8edbb30233d3cc0e421.jpg,TP,0.7324,0.3223,78.5,62.5,70.04,321.7,0.3203,0.992
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01251_jpg.rf.db25391c5f485b36acd9ac477f13fc4b.jpg,FN,0.5791,0.7725,127.5,133.5,130.47,186.5,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01259_jpg.rf.f487185809f3365a926bd86aa1346267.jpg,TP,0.5293,0.1816,47.0,43.5,45.22,1177.6,0.9137,0.913
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01264_jpg.rf.44f002b1a8024b28cad5fdd852871634.jpg,FN,0.5107,0.3896,99.0,117.5,107.85,367.1,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01270_jpg.rf.5013325f3a1f7a6bd6bc98ded1c8cf9d.jpg,TP,0.5137,0.3711,11.5,10.5,10.99,638.0,0.837,0.872
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01278_jpg.rf.a8c940e8327ee3f9738456d71f4205d9.jpg,TP,0.5059,0.5479,20.0,29.0,24.08,398.9,0.898,0.919
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01284_jpg.rf.365fb8807faa61466eccc07166050abb.jpg,TP,0.5566,0.5762,35.0,52.0,42.66,488.8,0.9141,0.896
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01294_jpg.rf.9733f195382d1a56897636b69f0b62e7.jpg,TP,0.4482,0.5498,132.0,45.5,77.5,511.8,0.813,0.819
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01300_jpg.rf.52ac88b5a445e89df17965520e206606.jpg,FN,0.4121,0.418,136.5,85.5,108.03,1355.5,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01305_jpg.rf.f98965c1291a99f3c5105a36aaa26da9.jpg,FN,0.458,0.4434,175.0,89.0,124.8,293.1,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01321_jpg.rf.d81fe17423549ddf4940efb136fd67bd.jpg,TP,0.5371,0.2549,61.0,43.5,51.51,1384.2,0.7636,0.938
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01327_jpg.rf.bc90554bbf5c74d048ffae969bed9e34.jpg,FN,0.4512,0.3086,7.0,8.0,7.48,2201.8,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01327_jpg.rf.bc90554bbf5c74d048ffae969bed9e34.jpg,FP,0.4498,0.3205,14.8,23.2,18.57,456.7,0.7303,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01333_jpg.rf.7bbeb86c2e483f8edb8ea5e746bc9584.jpg,FN,0.5703,0.6123,107.0,79.5,92.23,1005.6,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01340_jpg.rf.65438674c3c8acbb82d1d410f911dec7.jpg,TP,0.4912,0.5088,39.0,44.0,41.42,4399.9,0.5461,0.966
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01348_jpg.rf.adb7ad6e075737c146a28dfdad1e5731.jpg,FN,0.4336,0.1182,40.5,67.0,52.09,308.6,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01355_jpg.rf.a851266c84ea817af7a1a27d2d760a98.jpg,TP,0.5254,0.3047,13.0,16.5,14.65,2101.3,0.5554,0.563
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01355_jpg.rf.a851266c84ea817af7a1a27d2d760a98.jpg,FP,0.5235,0.3046,17.4,18.6,17.97,1392.4,0.2519,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01362_jpg.rf.0e04544ba0235a8d40b59ccf7e781c32.jpg,FN,0.5801,0.2559,14.5,33.5,22.04,452.2,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01368_jpg.rf.de1afaf6c3d12e91af02ceabea90ca39.jpg,TP,0.7021,0.5391,45.5,47.0,46.24,234.9,0.8729,0.91
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01376_jpg.rf.3d1d7c58379550f261ea84cde0a01e4a.jpg,TP,0.5273,0.4766,34.0,47.0,39.97,410.5,0.9127,0.858
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01384_jpg.rf.bedc6e006b4b40f3221eae1fe1d8822e.jpg,TP,0.5967,0.5684,47.5,47.5,47.5,432.9,0.2627,0.852
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01389_jpg.rf.e88f1572560bd2840986be4abccb070f.jpg,FN,0.6035,0.6826,48.0,53.5,50.68,386.3,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01389_jpg.rf.e88f1572560bd2840986be4abccb070f.jpg,FP,0.2084,0.1344,56.6,40.1,47.63,3998.0,0.493,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01393_jpg.rf.82e52da6d2662d50b54e8f95c97b9d1d.jpg,FN,0.5596,0.3105,39.5,60.5,48.89,431.3,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01397_jpg.rf.9478d6b2268972e13f939b14069cd4c4.jpg,TP,0.2998,0.2871,27.0,39.0,32.45,1462.8,0.9145,0.892
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01402_jpg.rf.da36b5d9f4cd37d981db071d5ae1e51e.jpg,FN,0.249,0.5137,43.0,72.5,55.83,372.6,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01413_jpg.rf.24e6e6a6885cee2908fd62a5572830f5.jpg,FN,0.4707,0.4111,130.5,87.0,106.55,596.4,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01420_jpg.rf.eb6edf8eed9de6d59c69aec88907e56e.jpg,TP,0.2705,0.3662,13.0,13.5,13.25,463.1,0.8476,1.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01424_jpg.rf.9781f2eaf3a16ea9689455b8c425d7ff.jpg,FN,0.4189,0.5469,67.5,113.0,87.34,410.3,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01432_jpg.rf.1c01758a1c4bf78e79c0dc0bb6a94604.jpg,TP,0.6631,0.2959,11.0,12.0,11.49,159.0,0.8628,1.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01442_jpg.rf.8ad96464b905dcbe7a247e0b1eb711d7.jpg,TP,0.708,0.1162,17.0,22.5,19.56,800.7,0.8882,0.936
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01447_jpg.rf.075abe77bfa65448611ff7605d86bc71.jpg,TP,0.54,0.1211,47.0,43.0,44.96,598.1,0.8961,0.989
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01465_jpg.rf.41ec0196219477e4b1992afaae610b98.jpg,TP,0.2939,0.2969,37.0,27.5,31.9,469.9,0.9098,0.961
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01472_jpg.rf.687c5c239de79fb1ff0eb250103ebc18.jpg,TP,0.7959,0.8301,39.0,25.5,31.54,684.3,0.8922,0.91
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01482_jpg.rf.f10589d445673a0d2d749a200ffa52dd.jpg,TP,0.3076,0.168,23.5,17.5,20.28,268.8,0.8375,0.775
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01500_jpg.rf.45cab16921b77f5dcd3198df906592d8.jpg,TP,0.7002,0.1748,10.0,14.0,11.83,1097.0,0.8659,0.764
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01515_jpg.rf.89e6865fee0ecf0491897985934a90ad.jpg,TP,0.4863,0.6182,14.5,13.5,13.99,921.2,0.8592,0.944
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01535_jpg.rf.630b3238be4668223e783521e861b829.jpg,TP,0.3906,0.4297,10.0,7.5,8.66,324.4,0.8179,1.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01543_jpg.rf.5c3b3ae09a96f19c6dbcbc967c7204e7.jpg,TP,0.8809,0.4971,10.0,13.5,11.62,879.3,0.854,0.856
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01559_jpg.rf.8ae8b3be904614242f39c1ac55e2a59c.jpg,TP,0.5029,0.5791,7.0,8.5,7.71,1583.8,0.7865,0.824
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01564_jpg.rf.53dc83cf485b041ccd4c4002fd5ae911.jpg,TP,0.3037,0.5264,9.5,11.0,10.22,1650.7,0.3656,0.995
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01578_jpg.rf.3e0612bf74bc4e45bff9ac7c8c767062.jpg,TP,0.5732,0.5127,15.5,13.0,14.2,776.0,0.8345,0.871
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01593_jpg.rf.05d4500ed8032dd1c776dd9c71402f63.jpg,TP,0.4072,0.0967,7.5,8.5,7.98,780.3,0.757,0.69
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01604_jpg.rf.22f8e552436d555c7356194a67c7b174.jpg,TP,0.6787,0.5566,8.5,11.5,9.89,954.8,0.7479,0.775
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01604_jpg.rf.22f8e552436d555c7356194a67c7b174.jpg,FP,0.1436,0.5896,13.2,9.1,10.94,1196.4,0.3614,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01623_jpg.rf.cbdcef6437f0ddea0e8c7720af77e093.jpg,TP,0.8438,0.2334,24.0,19.5,21.63,690.8,0.8213,0.99
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01623_jpg.rf.cbdcef6437f0ddea0e8c7720af77e093.jpg,FP,0.843,0.2342,23.9,18.2,20.87,725.2,0.3316,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01638_jpg.rf.020b8c1046670edc934e0aa196be7767.jpg,TP,0.8125,0.9111,15.0,12.0,13.42,325.9,0.8734,0.955
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01650_jpg.rf.6916cd89da57df7619cf3ea90f7eebc3.jpg,TP,0.8389,0.5713,6.5,6.0,6.24,166.0,0.7669,0.79
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01660_jpg.rf.1a3174e0d90d18d76e681f0623388f76.jpg,TP,0.4062,0.5537,18.0,16.5,17.23,2628.8,0.8838,0.91
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01670_jpg.rf.7eeab69a6a3ff401cfc61410dfb456bd.jpg,TP,0.2422,0.6699,37.0,26.5,31.31,761.0,0.8515,0.899
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01689_jpg.rf.1d49a2f8de0332bccf4d130ed1093ef3.jpg,FN,0.5459,0.502,13.0,5.0,8.06,6338.1,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01702_jpg.rf.f31b1c849777b5a0bf357c6d6e318490.jpg,TP,0.1904,0.3438,12.5,12.0,12.25,183.0,0.629,0.889
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01717_jpg.rf.d010de261a5bc4de7245a98fc334da99.jpg,TP,0.6035,0.2568,9.0,11.0,9.95,292.4,0.8314,0.855
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01729_jpg.rf.52a13c5549a1c5ade8ed164377221bba.jpg,TP,0.7832,0.3877,26.5,18.0,21.84,1101.8,0.867,0.952
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01743_jpg.rf.9cf4d3d0da4bd5736b0ad68e5420945a.jpg,TP,0.1592,0.2891,5.0,7.0,5.92,407.3,0.7436,0.642
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01767_jpg.rf.033d0c76ac8de1dea0cb0ee25a93afb1.jpg,TP,0.2822,0.3027,8.5,7.5,7.98,1049.9,0.817,0.793
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01779_jpg.rf.572b360ace31b4730ee74f490d1be816.jpg,TP,0.2266,0.6768,11.0,9.5,10.22,780.5,0.8538,0.863
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01799_jpg.rf.abc69e8a328ba4543f3535eab4e3b788.jpg,TP,0.6436,0.499,14.0,10.5,12.12,626.7,0.8381,0.919
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01811_jpg.rf.f868529a093faf1ac7f9af08a164ef59.jpg,TP,0.5596,0.4043,7.5,13.0,9.87,448.3,0.8221,0.931
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01823_jpg.rf.83464e49bac0d385bb50c0f0958aed8b.jpg,TP,0.4482,0.6104,6.5,4.5,5.41,1084.2,0.8034,0.747
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01841_jpg.rf.6d1d924d68efe0be3d1526c6e0808412.jpg,TP,0.7686,0.4746,10.0,9.5,9.75,574.9,0.8468,0.857
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01841_jpg.rf.6d1d924d68efe0be3d1526c6e0808412.jpg,FP,0.7691,0.4754,11.1,9.4,10.22,544.8,0.8422,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01856_jpg.rf.288d380bb492a8f60fcbfeb0fb8973ce.jpg,FN,0.7012,0.6309,15.5,14.5,14.99,2044.5,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01856_jpg.rf.288d380bb492a8f60fcbfeb0fb8973ce.jpg,FP,0.7076,0.4603,6.3,5.4,5.84,308.3,0.5835,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01871_jpg.rf.61b5c5229a47d7bdd6fe5f5aba88b028.jpg,TP,0.8604,0.5078,6.0,11.5,8.31,2336.0,0.7978,0.502
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01879_jpg.rf.62d497985a9f314f1c5d440771263527.jpg,TP,0.3301,0.6611,8.5,8.5,8.5,2588.1,0.4648,0.671
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01879_jpg.rf.62d497985a9f314f1c5d440771263527.jpg,FP,0.9693,0.8904,27.2,18.1,22.21,742.1,0.6452,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01879_jpg.rf.62d497985a9f314f1c5d440771263527.jpg,FP,0.2937,0.462,7.3,7.4,7.37,428.0,0.5874,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01879_jpg.rf.62d497985a9f314f1c5d440771263527.jpg,FP,0.3192,0.7781,7.5,7.1,7.33,2801.1,0.3921,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01891_jpg.rf.dd7a5f09e17901a1e772da87e8dfff20.jpg,TP,0.6104,0.3057,10.5,12.0,11.22,145.5,0.8289,1.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01909_jpg.rf.171bb77ddfaf9e814ef41fde02fe7fbc.jpg,TP,0.7129,0.4053,8.5,11.0,9.67,150.3,0.7591,1.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01926_jpg.rf.877f656682f50af9ba60cbf1044d252f.jpg,TP,0.376,0.5547,11.0,8.5,9.67,673.0,0.8587,0.888
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01947_jpg.rf.10aad8ff967257b25e0eb42f29cd36c6.jpg,TP,0.3838,0.5781,8.5,8.0,8.25,180.9,0.8243,0.807
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01954_jpg.rf.b547cdeb5c83801b7586e7478512a2f3.jpg,TP,0.8809,0.2949,27.0,19.5,22.95,1494.1,0.872,0.718
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01965_jpg.rf.203b3a78d0c75cb96682a88b6f914979.jpg,FN,0.1914,0.5811,14.0,12.5,13.23,1217.1,0.0,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01972_jpg.rf.1929eafc3e582ad4762dea3fc44ef5b5.jpg,TP,0.7627,0.3086,10.0,13.0,11.4,514.8,0.8302,0.881
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01986_jpg.rf.2657caa839ff3d49745df104b0202e42.jpg,TP,0.374,0.9004,6.5,5.0,5.7,223.8,0.7832,0.621
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01986_jpg.rf.2657caa839ff3d49745df104b0202e42.jpg,FP,0.6673,0.5301,10.3,15.2,12.5,1953.6,0.6226,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_01986_jpg.rf.2657caa839ff3d49745df104b0202e42.jpg,FP,0.8481,0.4419,9.3,7.5,8.38,532.2,0.2682,0.0
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_02011_jpg.rf.b187d98172bce325e2a75c20c36ffa81.jpg,TP,0.6709,0.3174,8.5,9.0,8.75,303.2,0.7953,0.865
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_02026_jpg.rf.7e94cfcd66755627e40447f69cd29146.jpg,TP,0.1934,0.5488,9.5,6.0,7.55,1081.3,0.7312,0.894
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_02040_jpg.rf.dbc658b739511186dfc3e685979f6634.jpg,TP,0.5186,0.5664,13.5,6.5,9.37,219.2,0.7317,0.705
old_baseline,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_02053_jpg.rf.699f3283d2d831b661b2760f92f9f974.jpg,TP,0.9219,0.6523,5.0,4.5,4.74,997.4,0.797,0.813
