image_path,category,n_dets,max_conf,mean_conf,is_hardneg
G:\drone\rgb_confusers_merged\images\train\newds_train__1580d084e3.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1593d9183f.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__15b2fb1612.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__15c74ca93c.jpg,OTHER,2,0.7767,0.6259,1
G:\drone\rgb_confusers_merged\images\train\newds_train__15e6491db9.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__15f308406e.jpg,OTHER,1,0.2781,0.2781,0
G:\drone\rgb_confusers_merged\images\train\newds_train__161bdca366.jpg,OTHER,2,0.4882,0.3778,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16297a74f5.jpg,OTHER,1,0.5403,0.5403,1
G:\drone\rgb_confusers_merged\images\train\newds_train__164cbe0067.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__166cf4d695.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1685ab171e.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16930484cc.jpg,OTHER,1,0.291,0.291,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1697635fb4.jpg,OTHER,2,0.364,0.3449,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16ad0174c9.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16ad58d27c.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16d2359a31.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16ded81d8d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__16f377f61d.jpg,OTHER,1,0.8471,0.8471,1
G:\drone\rgb_confusers_merged\images\train\newds_train__16ff44c8fc.jpg,OTHER,1,0.5566,0.5566,1
G:\drone\rgb_confusers_merged\images\train\newds_train__170c10bdf2.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1710ce2673.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__172304d8ec.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1765fce2e6.jpg,OTHER,2,0.7813,0.5309,1
G:\drone\rgb_confusers_merged\images\train\newds_train__176d2e09f3.jpg,OTHER,3,0.6761,0.4938,1
G:\drone\rgb_confusers_merged\images\train\newds_train__176eebcd0b.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__17816bc79b.jpg,OTHER,2,0.3965,0.3525,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1781e2bdad.jpg,OTHER,4,0.5728,0.4795,1
G:\drone\rgb_confusers_merged\images\train\newds_train__17870e6a98.jpg,OTHER,1,0.2741,0.2741,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1789bbefcb.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__179d8b6c9c.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__179f4a9532.jpg,OTHER,1,0.4207,0.4207,0
G:\drone\rgb_confusers_merged\images\train\newds_train__17d9af610d.jpg,OTHER,2,0.481,0.446,0
G:\drone\rgb_confusers_merged\images\train\newds_train__18090cafb0.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__180fd3aa45.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__181671435d.jpg,OTHER,1,0.3733,0.3733,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1816b29cb0.jpg,OTHER,1,0.5978,0.5978,1
G:\drone\rgb_confusers_merged\images\train\newds_train__18176cf1ad.jpg,OTHER,2,0.7304,0.5822,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1833dfad25.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1839bd496c.jpg,OTHER,1,0.2635,0.2635,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1859f0a5c5.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1861f7545a.jpg,OTHER,1,0.439,0.439,0
G:\drone\rgb_confusers_merged\images\train\newds_train__187744e331.jpg,OTHER,2,0.3902,0.3519,0
G:\drone\rgb_confusers_merged\images\train\newds_train__18788272c6.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__187feda79d.jpg,OTHER,1,0.3511,0.3511,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1891cdaca4.jpg,OTHER,1,0.5955,0.5955,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1894e50970.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__18ad53bdeb.jpg,OTHER,2,0.3399,0.3189,0
G:\drone\rgb_confusers_merged\images\train\newds_train__18f93082f3.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__190782c70a.jpg,OTHER,1,0.369,0.369,0
G:\drone\rgb_confusers_merged\images\train\newds_train__19142977f7.jpg,OTHER,1,0.4356,0.4356,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1923770334.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__192d62a80b.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1940c228dc.jpg,OTHER,1,0.584,0.584,1
G:\drone\rgb_confusers_merged\images\train\newds_train__19565d4dc3.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__195bbf70f1.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__195d3a11d3.jpg,OTHER,1,0.5037,0.5037,1
G:\drone\rgb_confusers_merged\images\train\newds_train__19918732e9.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1992b89d66.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__19bff799f7.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__19db6f60c6.jpg,OTHER,1,0.4297,0.4297,0
G:\drone\rgb_confusers_merged\images\train\newds_train__19f4817d71.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__19f675209d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a370913fc.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a396159b3.jpg,OTHER,1,0.7346,0.7346,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1a459bc822.jpg,OTHER,1,0.2845,0.2845,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a724c56b0.jpg,OTHER,4,0.6664,0.4088,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1a7a61f4ef.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a88d23e7d.jpg,OTHER,1,0.334,0.334,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a9517e774.jpg,OTHER,1,0.4444,0.4444,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a95b11d1e.jpg,OTHER,2,0.4882,0.4109,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a9e2b690a.jpg,OTHER,1,0.2512,0.2512,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1a9ef2cdc1.jpg,OTHER,1,0.266,0.266,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1aa1c4146e.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1aaf39cda1.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1acab4d7bd.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1acbedf20a.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1adeed2de7.jpg,OTHER,1,0.4378,0.4378,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1af3837d15.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b01272a80.jpg,OTHER,1,0.394,0.394,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b0f727556.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b1cfb690d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b3bfd3ed5.jpg,OTHER,6,0.6348,0.4603,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1b531ed064.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b66acb403.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b7314f7e2.jpg,OTHER,1,0.4663,0.4663,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b73fc6396.jpg,OTHER,1,0.2936,0.2936,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b8142ebb4.jpg,OTHER,1,0.5561,0.5561,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1b8935cdb7.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1b98047efc.jpg,OTHER,1,0.2978,0.2978,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1bb3f9de86.jpg,OTHER,1,0.6128,0.6128,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1bb8a6a244.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1bc2ff4826.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1bccc84e7f.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1bdf07217f.jpg,OTHER,1,0.7336,0.7336,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1bed18d419.jpg,OTHER,1,0.2522,0.2522,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1bfad09f2f.jpg,OTHER,1,0.28,0.28,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1c13b471b9.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1c5e4fea56.jpg,OTHER,1,0.406,0.406,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1c658debb1.jpg,OTHER,2,0.4956,0.4854,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1c6f80c6f8.jpg,OTHER,1,0.3134,0.3134,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1c7f5547e4.jpg,OTHER,1,0.8596,0.8596,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1c90fb5df6.jpg,OTHER,3,0.6949,0.6429,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1c9d8e7235.jpg,OTHER,1,0.4879,0.4879,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1ca5866bb9.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1cddc0d812.jpg,OTHER,3,0.4734,0.4217,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1ce1ba8de5.jpg,OTHER,1,0.3243,0.3243,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1cea58efb4.jpg,OTHER,1,0.4872,0.4872,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1ceab71350.jpg,OTHER,1,0.6392,0.6392,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1cee83d428.jpg,OTHER,1,0.648,0.648,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1cef336aeb.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1cf2c5c87b.jpg,OTHER,1,0.4528,0.4528,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1d1ee19019.jpg,OTHER,2,0.5598,0.5224,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1d4b004f25.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1d50b318de.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1d53c7f032.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1d813ab64c.jpg,OTHER,3,0.738,0.4977,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1d8542751f.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1d8c9f3095.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1d8d37bd08.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1dbc28a9a8.jpg,OTHER,1,0.6695,0.6695,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1dc1b094bf.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1dc651b553.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1de721f5a8.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1dfe2e265c.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1e1d401deb.jpg,OTHER,1,0.2776,0.2776,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1e24768666.jpg,OTHER,2,0.4296,0.3459,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1e44a348e1.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1e62708729.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1e6d542b5a.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1e728344d6.jpg,OTHER,1,0.7547,0.7547,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1ea251591f.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1ed6400bc7.jpg,OTHER,1,0.3215,0.3215,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1ee99bc7d9.jpg,OTHER,1,0.2888,0.2888,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1eeec55375.jpg,OTHER,1,0.6948,0.6948,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1ef5fbc4d2.jpg,OTHER,2,0.6057,0.4651,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1f06743e0a.jpg,OTHER,1,0.2849,0.2849,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f175f19c4.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f1ee8afd0.jpg,OTHER,2,0.3939,0.3422,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f22cedd41.jpg,OTHER,2,0.7936,0.672,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1f29f633b7.jpg,OTHER,2,0.6354,0.6348,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1f3e8e9935.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f617a8e5f.jpg,OTHER,2,0.3849,0.3243,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f641e41cc.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f78ea2133.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f87c1f835.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1f8bfab7b5.jpg,OTHER,3,0.6585,0.4152,1
G:\drone\rgb_confusers_merged\images\train\newds_train__1f9b56636d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1fdd5eb41d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__1ff5f95cbd.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__20031f09a2.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__20130ef8a3.jpg,OTHER,1,0.6845,0.6845,1
G:\drone\rgb_confusers_merged\images\train\newds_train__20178f8272.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__202a2fc837.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2044558bdc.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__206a6ef98e.jpg,OTHER,2,0.7501,0.6354,1
G:\drone\rgb_confusers_merged\images\train\newds_train__20750ccc33.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__20778b454d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__207c7a73fe.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__207ecac095.jpg,OTHER,1,0.3637,0.3637,0
G:\drone\rgb_confusers_merged\images\train\newds_train__20c178c9fc.jpg,OTHER,2,0.4405,0.4319,0
G:\drone\rgb_confusers_merged\images\train\newds_train__20e8d31bc6.jpg,OTHER,1,0.6574,0.6574,1
G:\drone\rgb_confusers_merged\images\train\newds_train__20f7761755.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__212bd0fef2.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2149dd2169.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__218700bd39.jpg,OTHER,1,0.2996,0.2996,0
G:\drone\rgb_confusers_merged\images\train\newds_train__21a5c294b2.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__21a624fb7b.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__21b07dc4cf.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__21cc0faa30.jpg,OTHER,4,0.763,0.518,1
G:\drone\rgb_confusers_merged\images\train\newds_train__21f0f0a543.jpg,OTHER,1,0.3681,0.3681,0
G:\drone\rgb_confusers_merged\images\train\newds_train__220ea5d099.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__221777d2b0.jpg,OTHER,2,0.5563,0.4088,1
G:\drone\rgb_confusers_merged\images\train\newds_train__2218d5f084.jpg,OTHER,2,0.789,0.5661,1
G:\drone\rgb_confusers_merged\images\train\newds_train__222240e374.jpg,OTHER,2,0.7188,0.526,1
G:\drone\rgb_confusers_merged\images\train\newds_train__222498e1be.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2232b25dc2.jpg,OTHER,2,0.3277,0.2959,0
G:\drone\rgb_confusers_merged\images\train\newds_train__225b702202.jpg,OTHER,1,0.3236,0.3236,0
G:\drone\rgb_confusers_merged\images\train\newds_train__225eabb94d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__22ac97789d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__22bedbca3b.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__22cb23d3da.jpg,OTHER,1,0.3833,0.3833,0
G:\drone\rgb_confusers_merged\images\train\newds_train__22d24119d4.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__22facf930f.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2317eaac99.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__23380f08d9.jpg,OTHER,3,0.6902,0.4353,1
G:\drone\rgb_confusers_merged\images\train\newds_train__2376973935.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__237f739fee.jpg,OTHER,1,0.2844,0.2844,0
G:\drone\rgb_confusers_merged\images\train\newds_train__238136b2ac.jpg,OTHER,1,0.6702,0.6702,1
G:\drone\rgb_confusers_merged\images\train\newds_train__238734e277.jpg,OTHER,1,0.672,0.672,1
G:\drone\rgb_confusers_merged\images\train\newds_train__23925d517c.jpg,OTHER,1,0.2685,0.2685,0
G:\drone\rgb_confusers_merged\images\train\newds_train__239d74f031.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__23a809055b.jpg,OTHER,3,0.5018,0.4241,1
G:\drone\rgb_confusers_merged\images\train\newds_train__23bab0de88.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__23c3461c47.jpg,OTHER,1,0.2514,0.2514,0
G:\drone\rgb_confusers_merged\images\train\newds_train__23c9158eaa.jpg,OTHER,2,0.6013,0.5355,1
G:\drone\rgb_confusers_merged\images\train\newds_train__23eff1e0ba.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__23f24befbd.jpg,OTHER,1,0.3241,0.3241,0
G:\drone\rgb_confusers_merged\images\train\newds_train__242a4bfd34.jpg,OTHER,2,0.3685,0.3429,0
G:\drone\rgb_confusers_merged\images\train\newds_train__243bb9ffdd.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24533c76d9.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24563ef8e4.jpg,OTHER,1,0.3039,0.3039,0
G:\drone\rgb_confusers_merged\images\train\newds_train__248026eedd.jpg,OTHER,2,0.6392,0.631,1
G:\drone\rgb_confusers_merged\images\train\newds_train__248a1eb3e2.jpg,OTHER,2,0.7364,0.5962,1
G:\drone\rgb_confusers_merged\images\train\newds_train__24a1829c71.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24b703df22.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24bbffeba8.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24c4fa0d80.jpg,OTHER,1,0.5874,0.5874,1
G:\drone\rgb_confusers_merged\images\train\newds_train__24dd17e642.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24e205d7d1.jpg,OTHER,1,0.2547,0.2547,0
G:\drone\rgb_confusers_merged\images\train\newds_train__24eba0aeca.jpg,OTHER,1,0.7084,0.7084,1
G:\drone\rgb_confusers_merged\images\train\newds_train__24ec48e719.jpg,OTHER,4,0.5572,0.4327,1
G:\drone\rgb_confusers_merged\images\train\newds_train__2507ef8b58.jpg,OTHER,1,0.6616,0.6616,1
G:\drone\rgb_confusers_merged\images\train\newds_train__2514020fd2.jpg,OTHER,1,0.3814,0.3814,0
G:\drone\rgb_confusers_merged\images\train\newds_train__253c606cc0.jpg,OTHER,2,0.5501,0.4429,1
G:\drone\rgb_confusers_merged\images\train\newds_train__2554a72729.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__256b2a8d34.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2578bb372d.jpg,OTHER,1,0.5067,0.5067,1
G:\drone\rgb_confusers_merged\images\train\newds_train__25a51e8b97.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__25ad40f6be.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__25b5d7bdb7.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__25b6d1fea8.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__25e0acfe0d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__25e1c703cd.jpg,OTHER,2,0.4403,0.3813,0
G:\drone\rgb_confusers_merged\images\train\newds_train__25fec60ee4.jpg,OTHER,1,0.7384,0.7384,1
G:\drone\rgb_confusers_merged\images\train\newds_train__2615c09c8c.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__262334da1f.jpg,OTHER,2,0.4252,0.3382,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2623e350f8.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__262880a0ae.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__262fab2d87.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__266872d362.jpg,OTHER,2,0.7214,0.6527,1
G:\drone\rgb_confusers_merged\images\train\newds_train__266af246d0.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__267036fd14.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__26753da0cb.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\newds_train__2679387e19.jpg,OTHER,0,0.0,0.0,0
